,순위,단어,품사,풀이,등급,단어 Revised
5115,3952.0,천01,명,실로 짠 물건,C,천
5116,24937.0,천03,수,千,A,천
5117,3090.0,천03,관,千,A,
5118,7643.0,천국01,명,天國,C,천국
5119,12913.0,천둥,명,,C,천둥
5120,3166.0,천장02,명,天障,C,천장
5121,9364.0,천재03,명,天才,C,천재
5122,1683.0,천천히,부,,A,천천히
5123,4945.0,철01,명,계절,B,철
5124,10273.0,철02,명,~이 들다,C,철
5125,4841.0,철06,명,鐵,C,철
5126,4741.0,철도,명,鐵道,C,철도
5127,2068.0,철저하다,형,徹底-,C,철저하다
5128,3299.0,철저히,부,徹底-,C,철저히
5129,1584.0,철학,명,哲學,C,철학
5130,4653.0,철학자,명,哲學者,C,철학자
5131,8568.0,철학적,명,哲學的,C,철학적
5132,670.0,첫,관,,B,첫
5133,3664.0,첫날,명,,B,첫날
5134,4386.0,첫째,관,,A,첫째
5135,1728.0,첫째,수,,A,
5136,2259.0,청년,명,靑年,B,청년
5137,10274.0,청바지,명,靑-,A,청바지
5138,2484.0,청소06,명,淸掃,A,청소
5139,19549.0,청소기80,명,淸掃機,B,청소기
5140,1108.0,청소년,명,靑少年,B,청소년
5141,4946.0,청소하다03,동,淸掃-,A,청소하다
5142,3442.0,청춘01,명,靑春,C,청춘
5143,3779.0,청하다,동,請-,C,청하다
5144,4469.0,체계적,명,體系的,C,체계적
5145,3208.0,체력,명,體力,C,체력
5146,6146.0,체온,명,體溫,C,체온
5147,1396.0,체육,명,體育,B,체육
5148,14922.0,체육관,명,體育館,C,체육관
5149,1981.0,체조02,명,體操,C,체조
5150,4241.0,체중01,명,體重,B,체중
5151,5291.0,체하다01,보,,C,체하다
5152,1350.0,체험,명,體驗,C,체험
5153,5292.0,체험하다,동,體驗-,C,체험하다
5154,1206.0,쳐다보다,동,,B,쳐다보다
5155,1181.0,초03,의,初,B,초
5156,2034.0,초07,의,秒,B,초
5157,1017.0,초기04,명,初期,C,초기
5158,8572.0,초대04,명,初代,C,초대
5159,7129.0,초대06,명,招待,A,초대
5160,5293.0,초대하다02,동,招待-,A,초대하다
5161,9369.0,초등학교,명,初等學校,A,초등학교
5162,55056.0,초등학생,명,初等學生,C,초등학생
5163,16217.0,초록색,명,草綠色,B,초록색
5164,3443.0,초반01,명,初盤,C,초반
5165,6147.0,초밥,명,醋-,B,초밥
5166,9370.0,초보01,명,初步,B,초보
5167,9811.0,초보자,명,初步者,B,초보자
5168,5684.0,초상화,명,肖像畵,C,초상화
5169,12141.0,초순01,명,初旬,C,초순
5170,9371.0,초여름,명,初-,C,초여름
5171,3019.0,초원04,명,草原,C,초원
5172,9372.0,초저녁,명,初-,C,초저녁
5173,2147.0,초점03,명,焦點,C,초점
5174,6498.0,초조하다,형,焦燥-,C,초조하다
5175,4563.0,초청01,명,招請,C,초청
5176,9812.0,초청장,명,招請狀,B,초청장
5177,5826.0,초청하다,동,招請-,C,초청하다
5178,8235.0,초콜릿,명,chocolate,A,초콜릿
5179,9813.0,촌스럽다,형,村-,C,촌스럽다
5180,8952.0,촛불,명,,C,촛불
5181,5294.0,총03,명,銃,C,총
5182,2670.0,총06,관,總,C,총
5183,4742.0,총각01,명,總角,C,총각
5184,2946.0,총리01,명,總理,C,총리
5185,1801.0,총장01,명,總長,B,총장
5186,2120.0,촬영,명,撮影,B,촬영
5187,587.0,최고02,명,最高,B,최고
5188,8238.0,최고급,명,最高級,C,최고급
5189,278.0,최근,명,最近,B,최근
5190,1468.0,최대,명,最大,B,최대
5191,3251.0,최대한,명,最大限,C,최대한
5192,8239.0,최상02,명,最上,C,최상
5193,2612.0,최선02,명,最善,B,최선
5194,14932.0,최소01,명,最小,C,최소
5195,2168.0,최소한,명,最小限,B,최소한
5196,5981.0,최신,명,最新,C,최신
5197,8240.0,최악,명,最惡,C,최악
5198,6907.0,최저01,명,最低,C,최저
5199,3020.0,최종,명,最終,C,최종
5200,1175.0,최초,명,最初,B,최초
5201,5061.0,최후,명,最後,C,최후
5202,3091.0,추가02,명,追加,C,추가
5203,10280.0,추가되다,동,追加-,C,추가되다
5204,10822.0,추가하다,동,追加-,C,추가하다
5205,2426.0,추다02,동,춤을 ~,A,추다
5206,4242.0,추석01,명,秋夕,C,추석
5207,2752.0,추억,명,追憶,B,추억
5208,3504.0,추위01,명,,B,추위
5209,2224.0,추진02,명,推進,C,추진
5210,1403.0,추진하다02,동,推進-,C,추진하다
5211,6707.0,추천03,명,推薦,C,추천
5212,8579.0,추천하다02,동,推薦-,C,추천하다
5213,7930.0,추측,명,推測,C,추측
5214,1317.0,축구04,명,蹴球,A,축구
5215,16227.0,축구공,명,蹴球-,B,축구공
5216,21959.0,축구장,명,蹴球場,C,축구장
5217,3892.0,축소02,명,縮小,C,축소
5218,2562.0,축제01,명,祝祭,B,축제
5219,5982.0,축하,명,祝賀,B,축하
5220,4656.0,축하하다,동,祝賀-,A,축하하다
5221,6149.0,출구01,명,出口,B,출구
5222,8242.0,출국,명,出國,C,출국
5223,4470.0,출근,명,出勤,B,출근
5224,5420.0,출근하다,동,出勤-,B,출근하다
5225,2881.0,출발,명,出發,B,출발
5226,5827.0,출발점,명,出發點,C,출발점
5227,1982.0,출발하다,동,出發-,A,출발하다
5228,2017.0,출산02,명,出産,C,출산
5229,29478.0,출석하다,동,出席-,C,출석하다
5230,1091.0,출신,명,出身,C,출신
5231,2514.0,출연02,명,出演,C,출연
5232,2272.0,출연하다02,동,出演-,B,출연하다
5233,3955.0,출입,명,出入,B,출입
5234,17710.0,출입국,명,出入國,C,출입국
5235,6150.0,출입문,명,出入門,B,출입문
5236,5686.0,출장01,명,出張,B,출장
5237,8956.0,출퇴근,명,出退勤,C,출퇴근
5238,5828.0,출판02,명,出版,C,출판
5239,4564.0,출판사,명,出版社,C,출판사
5240,5829.0,출현하다,동,出現-,C,출현하다
5241,1458.0,춤01,명,,A,춤
5242,5154.0,춤추다,동,,A,춤추다
5243,1654.0,춥다,형,,A,춥다
5244,1595.0,충격02,명,衝擊,B,충격
5245,4947.0,충격적,명,衝擊的,C,충격적
5246,7933.0,충고,명,忠告,C,충고
5247,4243.0,충돌,명,衝突,C,충돌
5248,9377.0,충돌하다,동,衝突-,C,충돌하다
5249,1624.0,충분하다01,형,充分-,B,충분하다
5250,1207.0,충분히,부,充分-,B,충분히
5251,,충청도,고,忠淸道,B,충청도
5252,2671.0,취미04,명,趣味,A,취미
5253,5983.0,취소01,명,取消,B,취소
5254,5421.0,취소하다01,동,取消-,B,취소하다
5255,5422.0,취업,명,就業,C,취업
5256,5062.0,취재02,명,取材,C,취재
5257,4844.0,취직,명,就職,B,취직
5258,1113.0,취하다01,동,取-,B,취하다
5259,2225.0,취하다03,동,醉-,B,취하다
5260,3893.0,취향01,명,趣向,C,취향
5261,922.0,층02,명,層,A,층
5262,8960.0,치과,명,齒科,B,치과
5263,7133.0,치다01,동,폭풍우가 ~,C,치다
5264,366.0,치다02,동,얼굴을 ~,A,치다
5265,5063.0,치다05,동,그물을 ~,C,치다
5266,2375.0,치다10,동,셈을 맞추다,C,치다
5267,1542.0,치료,명,治療,B,치료
5268,10286.0,치료법,명,治療法,C,치료법
5269,3718.0,치료하다,동,治療-,B,치료하다
5270,1372.0,치르다,동,,C,치르다
5271,2457.0,치마01,명,,A,치마
5272,4948.0,치아02,명,齒牙,C,치아
5273,7649.0,치약,명,齒藥,A,치약
5274,3134.0,치우다01,동,,B,치우다
5275,10287.0,치우다01,보,,C,
5276,2035.0,치즈,명,cheese,B,치즈
5277,147.0,친구02,명,親舊,A,친구
5278,6318.0,친절,명,親切,B,친절
5279,3894.0,친절하다,형,親切-,A,친절하다
5280,4313.0,친정04,명,親庭,C,친정
5281,2458.0,친척,명,親戚,B,친척
5282,3209.0,친하다,형,親-,B,친하다
5283,8246.0,친해지다,동,親-,C,친해지다
5284,14947.0,칠01,수,七,A,칠
5285,19607.0,칠십,수,七十,A,칠십
5286,1404.0,칠월,명,七月,A,칠월
5287,10833.0,칠판,명,漆板,A,칠판
5288,5423.0,칠하다,동,漆-,C,칠하다
5289,3056.0,침01,명,~을 뱉다,C,침
5290,1670.0,침대02,명,寢臺,A,침대
5291,2486.0,침묵,명,沈默,C,침묵
5292,6319.0,침실,명,寢室,B,침실
5293,7397.0,침착하다02,형,沈着-,C,침착하다
5294,8589.0,칫솔,명,齒-,A,칫솔
5295,2947.0,칭찬,명,稱讚,B,칭찬
5296,5295.0,칭찬하다,동,稱讚-,C,칭찬하다
5297,2184.0,카드,명,card,A,카드
5298,9816.0,카레,명,curry,B,카레
5299,2298.0,카메라,명,camera,A,카메라
5300,3895.0,카운터01,명,계산대,B,카운터
5301,2848.0,카페,명,&프cafe,B,카페
5302,3719.0,칸01,명,,C,칸
5303,2273.0,칼01,명,베는 도구,A,칼
5304,14950.0,칼국수,명,,C,칼국수
5305,7398.0,캄캄하다,형,,C,캄캄하다
5306,,캐나다,고,Canada,A,캐나다
5307,5985.0,캐릭터,명,character,C,캐릭터
5308,7134.0,캠퍼스,명,campus,B,캠퍼스
5309,4747.0,캠페인,명,campaign,C,캠페인
5310,886.0,커다랗다,형,,B,커다랗다
5311,1510.0,커지다,동,,B,커지다
5312,5987.0,커튼,명,curtain,B,커튼
5313,383.0,커피,명,coffee,A,커피
5314,9817.0,컨디션,명,condition,C,컨디션
5315,4658.0,컬러01,명,color,C,컬러
5316,282.0,컴퓨터,명,computer,A,컴퓨터
5317,1414.0,컵,명,cup,A,컵
5318,37160.0,케첩,명,ketchup,C,케첩
5319,2427.0,켜다01,동,성냥을 ~,A,켜다
5320,4314.0,켜지다,동,,B,켜지다
5321,1335.0,코01,명,,A,코
5322,8248.0,코끝,명,,C,코끝
5323,10292.0,코끼리,명,,B,코끼리
5324,2428.0,코너,명,corner,B,코너
5325,2244.0,코드02,명,code,C,코드
5326,6915.0,코미디,명,comedy,C,코미디
5327,3300.0,코스,명,course,C,코스
5328,9819.0,코스모스01,명,cosmos,C,코스모스
5329,5296.0,코치,명,coach,C,코치
5330,9380.0,코트03,명,court,C,코트
5331,7939.0,코피01,명,,B,코피
5332,10293.0,콘서트,명,concert,B,콘서트
5333,5567.0,콜라,명,cola,A,콜라
5334,2849.0,콤플렉스,명,complex,B,콤플렉스
5335,2226.0,콩01,명,,B,콩
5336,4027.0,콩나물,명,,B,콩나물
5337,3956.0,쾌감,명,快感,C,쾌감
5338,5687.0,쿠데타,명,,C,쿠데타
5339,1054.0,크기,명,,B,크기
5340,39.0,크다01,형,,A,크다
5341,2726.0,크다01,동,,A,
5342,10839.0,크리스마스,명,Christmas,A,크리스마스
5343,4471.0,크림,명,cream,C,크림
5344,8591.0,큰길,명,,B,큰길
5345,16252.0,큰딸,명,,C,큰딸
5346,10294.0,큰소리01,명,,B,큰소리
5347,10295.0,큰아들,명,,C,큰아들
5348,14960.0,큰아버지,명,,C,큰아버지
5349,29578.0,큰어머니,명,,C,큰어머니
5350,2245.0,큰일01,명,중대한 일,B,큰일
5351,7651.0,큰절01,명,,C,큰절
5352,17752.0,클래식,명,classic,C,클래식
5353,5830.0,클럽,명,club,C,클럽
5354,1124.0,키01,명,신장,A,키
5355,5831.0,키스,명,kiss,C,키스
5356,980.0,키우다,동,,B,키우다
5357,9823.0,킬로,의,kilo,B,킬로
5358,2784.0,킬로그램,의,kilogram,B,킬로그램
5359,1997.0,킬로미터,의,kilometer,B,킬로미터
5360,4388.0,타고나다,동,,C,타고나다
5361,2121.0,타다01,동,장작이 ~,C,타다
5362,260.0,타다02,동,버스에 ~,A,타다
5363,6500.0,타다03,동,물에 ~,C,타다
5364,5568.0,타다04,동,월급을 ~,C,타다
5365,4846.0,타락02,명,墮落,C,타락
5366,5424.0,타오르다,동,,C,타오르다
5367,4315.0,타입02,명,type,C,타입
5368,7401.0,타자기,명,打字機,C,타자기
5369,5425.0,탁01,부,,C,탁
5370,10840.0,탁구,명,卓球,C,탁구
5371,4472.0,탁월하다,형,卓越-,C,탁월하다
5372,4566.0,탁자01,명,卓子,C,탁자
5373,3957.0,탄생,명,誕生,C,탄생
5374,3897.0,탄생하다,동,誕生-,C,탄생하다
5375,5833.0,탈출하다02,동,脫出-,C,탈출하다
5376,2613.0,탑02,명,塔,B,탑
5377,1226.0,탓,명,,C,탓
5378,6321.0,태권도,명,跆拳道,A,태권도
5379,741.0,태도03,명,態度,B,태도
5380,2069.0,태아02,명,胎兒,C,태아
5381,1767.0,태양02,명,太陽,B,태양
5382,684.0,태어나다,동,,A,태어나다
5383,2910.0,태우다01,동,쓰레기를 ~,B,태우다
5384,4389.0,태우다02,동,차에 ~,B,태우다
5385,4748.0,태풍,명,颱風,B,태풍
5386,1824.0,택시,명,taxi,A,택시
5387,2981.0,택하다,동,擇-,C,택하다
5388,2727.0,탤런트,명,talent,B,탤런트
5389,2982.0,터01,명,,C,터
5390,364.0,터02,의,,B,터
5391,7136.0,터널,명,tunnel,B,터널
5392,2563.0,터뜨리다,동,,B,터뜨리다
5393,8250.0,터미널,명,terminal,B,터미널
5394,1101.0,터지다,동,,C,터지다
5395,3252.0,턱01,명,신체의 일부,B,턱
5396,7943.0,턱04,의,알 ~이 없다,C,턱
5397,3057.0,털,명,,B,털
5398,2701.0,털다,동,,B,털다
5399,4473.0,텅01,부,~ 비다,C,텅
5400,5157.0,테니스,명,tennis,A,테니스
5401,5064.0,테러,명,terror,C,테러
5402,8964.0,테스트,명,test,B,테스트
5403,2639.0,테이블,명,table,A,테이블
5404,3093.0,테이프,명,tape,B,테이프
5405,2487.0,텍스트,명,text,C,텍스트
5406,940.0,텔레비전,명,television,A,텔레비전
5407,4567.0,토끼,명,,B,토끼
5408,1967.0,토대,명,土臺,C,토대
5409,1912.0,토론01,명,討論,B,토론
5410,9825.0,토론자,명,討論者,C,토론자
5411,6324.0,토론하다,동,討論-,C,토론하다
5412,5065.0,토론회,명,討論會,C,토론회
5413,3505.0,토마토,명,tomato,B,토마토
5414,2327.0,토요일,명,土曜日,A,토요일
5415,4474.0,토하다,동,吐-,C,토하다
5416,1286.0,톤01,의,ton,B,톤
5417,2814.0,통10,명,桶,B,통
5418,7138.0,통12,의,通,B,통
5419,3334.0,통계04,명,統計,C,통계
5420,6152.0,통과,명,通過,C,통과
5421,3666.0,통과하다,동,通過-,C,통과하다
5422,4244.0,통로,명,通路,C,통로
5423,904.0,통신01,명,通信,B,통신
5424,8967.0,통역,명,通譯,C,통역
5425,645.0,통일02,명,統一,B,통일
5426,5298.0,통일하다,동,統一-,C,통일하다
5427,3611.0,통장02,명,通帳,B,통장
5428,2205.0,통제02,명,統制,C,통제
5429,2299.0,통증,명,痛症,C,통증
5430,78.0,통하다,동,通-,B,통하다
5431,1825.0,통합,명,統合,C,통합
5432,4847.0,통화03,명,通貨,C,통화
5433,4659.0,통화04,명,通話,C,통화
5434,5690.0,퇴근,명,退勤,B,퇴근
5435,8968.0,퇴근하다,동,退勤-,B,퇴근하다
5436,12961.0,퇴원01,명,退院,C,퇴원
5437,12175.0,퇴원하다,동,退院-,C,퇴원하다
5438,7139.0,퇴직금,명,退職金,C,퇴직금
5439,3667.0,투명하다02,형,透明-,C,투명하다
5440,1030.0,투자02,명,投資,C,투자
5441,3553.0,투표01,명,投票,C,투표
5442,6918.0,튀기다01,동,물방울을 ~,C,튀기다
5443,11478.0,튀김01,명,,C,튀김
5444,3958.0,튀다,동,,C,튀다
5445,4028.0,튀어나오다,동,,C,튀어나오다
5446,3446.0,트럭,명,truck,C,트럭
5447,2640.0,트이다,동,,C,트이다
5448,10311.0,특급02,명,特級,C,특급
5449,1145.0,특별,명,特別,B,특별
5450,1693.0,특별하다,형,特別-,B,특별하다
5451,2728.0,특별히,부,特別-,B,특별히
5452,1102.0,특성01,명,特性,C,특성
5453,2815.0,특수02,명,特殊,C,특수
5454,5691.0,특수성,명,特殊性,C,특수성
5455,4661.0,특이하다,형,特異-,C,특이하다
5456,2459.0,특정하다,형,特定-,C,특정하다
5457,829.0,특징,명,特徵,B,특징
5458,192.0,특히,부,特-,B,특히
5459,2948.0,튼튼하다,형,,B,튼튼하다
5460,9829.0,튼튼히,부,,C,튼튼히
5461,1405.0,틀01,명,,C,틀
5462,2122.0,틀다,동,,B,틀다
5463,1837.0,틀리다01,동,답이 ~,B,틀리다
5464,1768.0,틀림없다,형,,B,틀림없다
5465,4848.0,틀림없이,부,,C,틀림없이
5466,1955.0,틈01,명,,C,틈
5467,971.0,티브이,명,TV,A,티브이
5468,9830.0,티셔츠,명,T-shirts,B,티셔츠
5469,664.0,팀01,명,team,A,팀
5470,3447.0,파01,명,식물,B,파
5471,3554.0,파괴하다,동,破壞-,C,파괴하다
5472,3168.0,파다01,동,,C,파다
5473,1998.0,파도,명,波濤,B,파도
5474,12965.0,파란색,명,-色,A,파란색
5475,3506.0,파랗다,형,,B,파랗다
5476,,파리,고,Paris,B,파리
5477,5158.0,파리01,명,,B,파리
5478,941.0,파악하다,동,把握-,C,파악하다
5479,3335.0,파일03,명,file,B,파일
5480,4107.0,파출소,명,派出所,C,파출소
5481,4849.0,파티,명,party,A,파티
5482,4950.0,판01,명,~이 벌어지다,C,판
5483,3336.0,판01,의,마지막 ~,C,
5484,4108.0,판08,명,板,C,판
5485,5426.0,판10,명,版,C,판
5486,1526.0,판결,명,判決,C,판결
5487,1146.0,판단,명,判斷,B,판단
5488,1890.0,판단하다,동,判斷-,C,판단하다
5489,1280.0,판매,명,販賣,B,판매
5490,8598.0,판매되다,동,販賣-,C,판매되다
5491,3058.0,판매하다,동,販賣-,B,판매하다
5492,5836.0,판사01,명,判事,C,판사
5493,957.0,팔01,명,신체의 일부,A,팔
5494,16291.0,팔03,수,八,A,팔
5495,657.0,팔다,동,,A,팔다
5496,3253.0,팔리다,동,,B,팔리다
5497,29719.0,팔십,수,八十,A,팔십
5498,1527.0,팔월,명,八月,A,팔월
5499,17797.0,팝송,명,pop song,C,팝송
5500,5301.0,패션01,명,fashion,B,패션
5501,4317.0,팩03,명,pack,B,팩
5502,17800.0,팩스,명,fax,C,팩스
5503,7946.0,팩시밀리,명,facsimile,C,팩시밀리
5504,5992.0,팬01,명,애호가,B,팬
5505,2816.0,팬03,명,pan,B,팬
5506,7407.0,팬티,명,panties,B,팬티
5507,124.0,퍼센트,의,percent,A,퍼센트
5508,1596.0,퍼지다,동,,C,퍼지다
5509,4570.0,퍽02,부,~ 궁금하다,C,퍽
5510,9838.0,페인트02,명,paint,C,페인트
5511,3507.0,펴내다,동,,C,펴내다
5512,916.0,펴다,동,,B,펴다
5513,939.0,편04,의,바람이 부는 ~,C,편
5514,8600.0,편05,의,기차 ~,C,편
5515,942.0,편09,의,篇,B,편
5516,5570.0,편견,명,偏見,C,편견
5517,2300.0,편리하다,형,便利-,B,편리하다
5518,2397.0,편안하다01,형,便安-,B,편안하다
5519,4951.0,편의02,명,便宜,C,편의
5520,37520.0,편의점,명,便宜店,C,편의점
5521,952.0,편지02,명,便紙,A,편지
5522,1449.0,편하다,형,便-,B,편하다
5523,7409.0,편히,부,便-,B,편히
5524,2169.0,펼쳐지다,동,,B,펼쳐지다
5525,1450.0,평02,의,坪,C,평
5526,5427.0,평03,명,評,C,평
5527,893.0,평가03,명,評價,C,평가
5528,3613.0,평가되다,동,評價-,C,평가되다
5529,2089.0,평가하다,동,評價-,C,평가하다
5530,1406.0,평균,명,平均,C,평균
5531,2785.0,평범하다,형,平凡-,B,평범하다
5532,9842.0,평상시,명,平常時,C,평상시
5533,2185.0,평생,명,平生,B,평생
5534,1469.0,평소,명,平素,B,평소
5535,,평양,고,平壤,C,평양
5536,10314.0,평일,명,平日,B,평일
5537,1373.0,평화02,명,平和,B,평화
5538,5428.0,평화롭다,형,平和-,C,평화롭다
5539,4952.0,폐지02,명,廢止,C,폐지
5540,8602.0,포근하다,형,,C,포근하다
5541,1501.0,포기하다01,동,抛棄-,B,포기하다
5542,8603.0,포도06,명,葡萄,A,포도
5543,4170.0,포도주,명,葡萄酒,B,포도주
5544,5159.0,포스터01,명,poster,B,포스터
5545,7410.0,포인트,명,point,C,포인트
5546,4246.0,포장01,명,包裝,B,포장
5547,6155.0,포장마차,명,布帳馬車,C,포장마차
5548,7411.0,포크01,명,fork,C,포크
5549,5160.0,포함02,명,包含,C,포함
5550,2148.0,포함되다01,동,包含-,B,포함되다
5551,1128.0,포함하다02,동,包含-,B,포함하다
5552,1543.0,폭06,명,幅,B,폭
5553,3448.0,폭넓다,형,幅-,C,폭넓다
5554,1425.0,폭력,명,暴力,C,폭력
5555,2672.0,표02,명,表,C,표
5556,2090.0,표04,명,票,A,표
5557,2488.0,표면,명,表面,C,표면
5558,5429.0,표시01,명,表示,C,표시
5559,5430.0,표시02,명,標示,C,표시
5560,4318.0,표시하다01,동,表示-,B,표시하다
5561,8978.0,표시하다02,동,標示-,C,표시하다
5562,396.0,표정03,명,表情,B,표정
5563,4029.0,표준01,명,標準,C,표준
5564,524.0,표현,명,表現,B,표현
5565,3449.0,표현되다,동,表現-,C,표현되다
5566,730.0,표현하다,동,表現-,B,표현하다
5567,6156.0,푸다01,동,,C,푸다
5568,1227.0,푸르다,형,,B,푸르다
5569,4478.0,푹01,부,,B,푹
5570,6157.0,풀01,명,~을 바르다,B,풀
5571,2539.0,풀02,명,~을 베다,B,풀
5572,558.0,풀다,동,,B,풀다
5573,1737.0,풀리다,동,,B,풀리다
5574,10321.0,풀어지다,동,,C,풀어지다
5575,3095.0,품01,명,옷이 ~이 크다,C,품
5576,3254.0,품다01,동,가슴에 ~,C,품다
5577,2673.0,품목01,명,品目,C,품목
5578,2729.0,품질03,명,品質,C,품질
5579,2398.0,풍경01,명,風景,B,풍경
5580,1903.0,풍부하다,형,豊富-,C,풍부하다
